timestamp,container_id,name,cpu_perc,mem_usage,mem_perc,net_io,block_io,pids
20250621_000656,7dbd0776c6fb,dask-worker-1,5.40%,112.1MiB / 10GiB,1.09%,2.02GB / 5.2GB,0B / 0B,13
20250621_000656,72ce1ac59689,dask-scheduler,2.57%,114.7MiB / 4GiB,2.80%,12.9GB / 3.95GB,0B / 0B,16
20250621_000656,22466015deda,dask-notebook,0.00%,93.58MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000704,42c55abb1696,dask-worker-4,5.36%,3.106GiB / 10GiB,31.06%,10.3GB / 11.1GB,0B / 0B,32
20250621_000704,ce7f0b48274e,dask-worker-3,5.05%,120.4MiB / 10GiB,1.18%,4.24GB / 8.08GB,0B / 0B,13
20250621_000704,01cf5d2b270d,dask-worker-5,5.14%,2.775GiB / 10GiB,27.75%,2.22GB / 3.44GB,0B / 0B,31
20250621_000704,b716fcb2dffe,dask-worker-2,5.71%,282.9MiB / 10GiB,2.76%,2.98GB / 2.86GB,0B / 0B,17
20250621_000704,7dbd0776c6fb,dask-worker-1,5.16%,111.8MiB / 10GiB,1.09%,2.02GB / 5.2GB,0B / 0B,13
20250621_000704,72ce1ac59689,dask-scheduler,2.37%,114.7MiB / 4GiB,2.80%,12.9GB / 3.95GB,0B / 0B,16
20250621_000704,22466015deda,dask-notebook,0.00%,93.57MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000711,42c55abb1696,dask-worker-4,5.90%,3.106GiB / 10GiB,31.06%,10.3GB / 11.1GB,0B / 0B,32
20250621_000711,ce7f0b48274e,dask-worker-3,5.89%,120.2MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000711,01cf5d2b270d,dask-worker-5,6.27%,2.775GiB / 10GiB,27.75%,2.22GB / 3.44GB,0B / 0B,31
20250621_000711,b716fcb2dffe,dask-worker-2,6.06%,283.1MiB / 10GiB,2.76%,2.98GB / 2.86GB,0B / 0B,17
20250621_000711,7dbd0776c6fb,dask-worker-1,5.92%,112MiB / 10GiB,1.09%,2.02GB / 5.2GB,0B / 0B,13
20250621_000711,72ce1ac59689,dask-scheduler,2.71%,114.8MiB / 4GiB,2.80%,12.9GB / 3.95GB,0B / 0B,16
20250621_000711,22466015deda,dask-notebook,0.00%,93.55MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000719,42c55abb1696,dask-worker-4,7.44%,3.106GiB / 10GiB,31.06%,10.3GB / 11.1GB,0B / 0B,32
20250621_000719,ce7f0b48274e,dask-worker-3,6.75%,120MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000719,01cf5d2b270d,dask-worker-5,6.54%,2.775GiB / 10GiB,27.75%,2.22GB / 3.44GB,0B / 0B,31
20250621_000719,b716fcb2dffe,dask-worker-2,7.13%,283MiB / 10GiB,2.76%,2.98GB / 2.86GB,0B / 0B,17
20250621_000719,7dbd0776c6fb,dask-worker-1,6.40%,112MiB / 10GiB,1.09%,2.02GB / 5.2GB,0B / 0B,13
20250621_000719,72ce1ac59689,dask-scheduler,3.09%,114.7MiB / 4GiB,2.80%,12.9GB / 3.95GB,0B / 0B,16
20250621_000719,22466015deda,dask-notebook,0.00%,93.55MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000726,42c55abb1696,dask-worker-4,7.59%,3.106GiB / 10GiB,31.06%,10.3GB / 11.1GB,0B / 0B,32
20250621_000726,ce7f0b48274e,dask-worker-3,6.94%,120.3MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000726,01cf5d2b270d,dask-worker-5,6.86%,2.775GiB / 10GiB,27.75%,2.22GB / 3.44GB,0B / 0B,31
20250621_000726,b716fcb2dffe,dask-worker-2,7.24%,283.3MiB / 10GiB,2.77%,2.98GB / 2.86GB,0B / 0B,17
20250621_000726,7dbd0776c6fb,dask-worker-1,7.18%,111.9MiB / 10GiB,1.09%,2.02GB / 5.2GB,0B / 0B,13
20250621_000726,72ce1ac59689,dask-scheduler,3.42%,114.7MiB / 4GiB,2.80%,12.9GB / 3.95GB,0B / 0B,16
20250621_000726,22466015deda,dask-notebook,0.00%,93.57MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000734,42c55abb1696,dask-worker-4,6.11%,3.106GiB / 10GiB,31.06%,10.3GB / 11.1GB,0B / 0B,32
20250621_000734,ce7f0b48274e,dask-worker-3,5.18%,120.3MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000734,01cf5d2b270d,dask-worker-5,5.58%,2.775GiB / 10GiB,27.75%,2.22GB / 3.44GB,0B / 0B,31
20250621_000734,b716fcb2dffe,dask-worker-2,5.53%,283.3MiB / 10GiB,2.77%,2.98GB / 2.86GB,0B / 0B,17
20250621_000734,7dbd0776c6fb,dask-worker-1,5.43%,112.1MiB / 10GiB,1.09%,2.02GB / 5.2GB,0B / 0B,13
20250621_000734,72ce1ac59689,dask-scheduler,2.47%,114.9MiB / 4GiB,2.80%,12.9GB / 3.95GB,0B / 0B,16
20250621_000734,22466015deda,dask-notebook,0.00%,93.56MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000741,42c55abb1696,dask-worker-4,5.58%,3.106GiB / 10GiB,31.06%,10.3GB / 11.1GB,0B / 0B,32
20250621_000741,ce7f0b48274e,dask-worker-3,5.84%,120.4MiB / 10GiB,1.18%,4.24GB / 8.08GB,0B / 0B,13
20250621_000741,01cf5d2b270d,dask-worker-5,5.88%,2.775GiB / 10GiB,27.75%,2.22GB / 3.44GB,0B / 0B,31
20250621_000741,b716fcb2dffe,dask-worker-2,5.64%,283.3MiB / 10GiB,2.77%,2.98GB / 2.86GB,0B / 0B,17
20250621_000741,7dbd0776c6fb,dask-worker-1,5.52%,111.9MiB / 10GiB,1.09%,2.02GB / 5.2GB,0B / 0B,13
20250621_000741,72ce1ac59689,dask-scheduler,2.63%,114.7MiB / 4GiB,2.80%,12.9GB / 3.95GB,0B / 0B,16
20250621_000741,22466015deda,dask-notebook,0.00%,93.57MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000749,42c55abb1696,dask-worker-4,5.76%,3.106GiB / 10GiB,31.06%,10.3GB / 11.1GB,0B / 0B,32
20250621_000749,ce7f0b48274e,dask-worker-3,5.81%,120.3MiB / 10GiB,1.18%,4.24GB / 8.08GB,0B / 0B,13
20250621_000749,01cf5d2b270d,dask-worker-5,5.64%,2.775GiB / 10GiB,27.75%,2.22GB / 3.44GB,0B / 0B,31
20250621_000749,b716fcb2dffe,dask-worker-2,5.75%,283MiB / 10GiB,2.76%,2.98GB / 2.86GB,0B / 0B,17
20250621_000749,7dbd0776c6fb,dask-worker-1,5.87%,112.1MiB / 10GiB,1.10%,2.02GB / 5.2GB,0B / 0B,13
20250621_000749,72ce1ac59689,dask-scheduler,2.45%,114.9MiB / 4GiB,2.80%,12.9GB / 3.95GB,0B / 0B,16
20250621_000749,22466015deda,dask-notebook,0.00%,93.57MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000756,42c55abb1696,dask-worker-4,5.11%,3.106GiB / 10GiB,31.06%,10.3GB / 11.1GB,0B / 0B,32
20250621_000756,ce7f0b48274e,dask-worker-3,5.16%,120.5MiB / 10GiB,1.18%,4.24GB / 8.08GB,0B / 0B,13
20250621_000756,01cf5d2b270d,dask-worker-5,5.21%,2.775GiB / 10GiB,27.75%,2.22GB / 3.44GB,0B / 0B,31
20250621_000756,b716fcb2dffe,dask-worker-2,5.11%,283.2MiB / 10GiB,2.77%,2.98GB / 2.86GB,0B / 0B,17
20250621_000756,7dbd0776c6fb,dask-worker-1,4.90%,112.1MiB / 10GiB,1.09%,2.02GB / 5.2GB,0B / 0B,13
20250621_000756,72ce1ac59689,dask-scheduler,2.33%,114.9MiB / 4GiB,2.80%,12.9GB / 3.95GB,0B / 0B,16
20250621_000756,22466015deda,dask-notebook,0.00%,93.56MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000804,42c55abb1696,dask-worker-4,7.29%,3.106GiB / 10GiB,31.06%,10.3GB / 11.1GB,0B / 0B,32
20250621_000804,ce7f0b48274e,dask-worker-3,7.16%,120.5MiB / 10GiB,1.18%,4.24GB / 8.08GB,0B / 0B,13
20250621_000804,01cf5d2b270d,dask-worker-5,7.88%,2.775GiB / 10GiB,27.75%,2.22GB / 3.44GB,0B / 0B,31
20250621_000804,b716fcb2dffe,dask-worker-2,7.55%,283.2MiB / 10GiB,2.77%,2.98GB / 2.86GB,0B / 0B,17
20250621_000804,7dbd0776c6fb,dask-worker-1,7.46%,112.9MiB / 10GiB,1.10%,2.02GB / 5.2GB,0B / 0B,13
20250621_000804,72ce1ac59689,dask-scheduler,3.66%,114.9MiB / 4GiB,2.80%,12.9GB / 3.95GB,0B / 0B,16
20250621_000804,22466015deda,dask-notebook,0.00%,93.56MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
